ID,Name,Address,Coordinates,NumOfReview,Ratings,Zipcode,Cuisine
mzuH_l94kFbjleoVpJvwZA,Cassidy's Pub & Restaurant,"65 W 55th St, New York, NY 10019","40.7627499, -73.97725",145,3.5,10019,mexican
_hvgCRW8Vw1n3Usr9RPoUg,Cellar 335,"335 Newark Ave, Jersey City, NJ 07302","40.7249692, -74.0515195",631,4.5,07302,mexican
njV8tFM7PivgDhWng_Lb6g,Las Margaritas,"7206 3rd Ave, Brooklyn, NY 11209","40.6333399, -74.02719",296,4.0,11209,mexican
Ty80QDpzRrflPFJMULPtSw,Taco Bell,"840 8th Ave, New York, NY 10019","40.7627823419428, -73.9855951851852",49,3.5,10019,mexican
MRF4bNFPAyHe2rMS1yZobg,El Toro Mexican Grill,"69 New St, New York, NY 10004","40.705648, -74.012401",117,3.0,10004,mexican
GnFlK1mcaAVwuIcQXq9wjA,El Nuevo Izalco Restaurant,"6405 Roosevelt Ave, Woodside, NY 11377","40.746189, -73.899658",101,4.0,11377,mexican
GauXFEjAMUY1cy-Hr3aWuA,Mezcal Kitchen JC,"665-A Newark Ave, Jersey City, NJ 07306","40.73428, -74.0591",137,4.0,07306,mexican
h_txIS455l7FR-UXN-LfpA,Mexican cantina,"1736 Victory Blvd, Staten Island, NY 10314","40.61302, -74.12178",46,3.5,10314,mexican
UTTxDG-UMiYILV9QruuYjg,Mama’s Cantina,"45-01 Ditmars Blvd, Queens, NY 11105","40.770953404988845, -73.90287409999999",6,4.0,11105,mexican
q__dTB3y_aMwoqhDsg8ImQ,The Great Burrito,"10 Hilliard Ave, Edgewater, NJ 07020","40.82605, -73.974592",236,4.0,07020,mexican
6JWyeRFhl49-CCglEPwxIQ,Birria Mania,"7508 3rd Ave, Brooklyn, NY 11209","40.63122207687712, -74.02808276817136",61,4.0,11209,mexican
E-ZJv2SIgzVSi27ZjF1yQQ,The Raging Skillet,"335 E Houston St, New York, NY 10002","40.72084, -73.98238",31,5.0,10002,mexican
-d4NCP8B0sXUUcWFsddVbw,Border Burrito,"287 Bedford Ave, Brooklyn, NY 11211","40.71403, -73.96147",44,4.0,11211,mexican
4KHjnRNvrkKHchEznhlnSA,Sweet Chick,"164 Bedford Ave, Brooklyn, NY 11211","40.718371, -73.95733",2171,4.0,11211,mexican
KCKtnYuIh9w8nWXWL11mfA,Jaguar Restaurant,"1735 Lexington Ave, New York, NY 10029","40.79359, -73.94512",18,3.5,10029,mexican
l-ELX4tgoaNucr33ZvdzbQ,El Santo Taqueria,"1053 Flushing Ave, Brooklyn, NY 11237","40.70427, -73.9302",77,4.0,11237,mexican
JXcYD52B4190gIh6_RSXCg,Lilly's Craft and Kitchen,"675 9th Ave, New York, NY 10036","40.76138, -73.99071",1275,4.0,10036,mexican
mpIy_AMoY-3K5u-JFQQ1uw,Clifton City Tavern Mexican Cantina,"709 Van Houten Ave, Clifton, NJ 07013","40.8597205, -74.1512634",392,3.5,07013,mexican
Xq3ZO-DL3M6FkuJQBuE93Q,Papelon con Limon,"1104 Broadway, Brooklyn, NY 11221","40.693953, -73.93026",15,4.5,11221,mexican
j3HLOkrjzBjcvYPiIHua1A,Jasper's Taphouse + Kitchen,"761 9th Ave, New York, NY 10019","40.764266, -73.9886122",414,4.0,10019,mexican
YOuxIvQh4RbX14Sh98m74Q,Mister Burrito Loco,"43-20 Greenpoint Ave, Sunnyside, NY 11104","40.7409739, -73.921299",40,4.5,11104,mexican
qBUaXlExzI85xpykKw8e6A,Panca,"92 7th Ave S, New York, NY 10014","40.732803940773, -74.0033517032862",422,3.5,10014,mexican
uoT2_Wrt1noD6kZOID7tUg,Jane Restaurant,"100 W Houston St, New York, NY 10012","40.7273779, -74.00025",3385,4.0,10012,mexican
4QVG74AmkmhjE63-gwyWow,Mexican Deli,"2711 Broadway, New York, NY 10025","40.799684, -73.968647",40,4.5,10025,mexican
sBP8072dTkHDHyS8MTaZcQ,Coatzingo Restaurant,"79-11 Roosevelt Ave, Jackson Heights, NY 11372","40.74759, -73.88623",60,4.0,11372,mexican
nC9FlWwB5ukca5BwYllQYw,Tulcimexico Restaurant,"2798 Frederick Douglass Blvd, New York, NY 10039","40.825097588068, -73.9400857686996",43,4.0,10039,mexican
_ay580EYYsobmsQn185hhg,Brujos - Brooklyn Taco,"333 Graham Ave, Brooklyn, NY 11211","40.7143008, -73.944522",20,4.5,11211,mexican
zQkjDxo8oDVGVj9cpTpUig,Habana Outpost,"757 Fulton St, Brooklyn, NY 11217","40.686448, -73.974163",1023,4.0,11217,mexican
V_5IS9PY4tjmYk95lDWfgg,Tequilas Mexican Grill,"358 West 23 rd St, New York, NY 10011","40.74612, -74.00083",14,3.0,10011,mexican
mv8dMMzzrzalso3sYCP_QA,CAFÉ LULUc,"214 Smith St, Brooklyn, NY 11201","40.68451, -73.99225",1555,4.0,11201,mexican
NirY5TkWZBNuuAgbjdG0AA,Bohemian Spirit Restaurant,"321 E 73rd St, New York, NY 10021","40.76898, -73.95643",115,4.0,10021,mexican
Ly-0vKFgGSn9PsHsPEk5gw,Tio Pepe,"168 W 4th St, New York, NY 10014","40.732006072998, -74.0016479492188",489,3.5,10014,mexican
zJmMDGwr6yZ8pjrdC2VciA,Tacombi - Fort Greene,"25 Lafayette Ave, Brooklyn, NY 11217","40.68699, -73.9779",226,3.5,11217,mexican
hYk1RkElIG5rWI4ywbi-BA,Laly's Restaurant,"75-19 Roosevelt Ave, Jackson Heights, NY 11372","40.7471153, -73.890229",204,4.5,11372,mexican
rkTJsacxaZ3pU0g8AJmr0A,The Copper Still Chelsea,"206 7th Ave, New York, NY 10011","40.7433018973893, -73.9962961112732",95,4.0,10011,mexican
ipmOYDh9snm3ZUv546MACQ,Taqueria Milear,"752A Nostrand Ave, Crown Heights, NY 11216","40.6729835327648, -73.9503121359905",241,4.0,11216,mexican
mQX9JxLMlhVxaUMP9ADUHw,Kellari New York,"19 W 44th St, New York, NY 10036","40.7555313110352, -73.980827331543",691,3.5,10036,mexican
tHW3EwGwai1AiWQ6ZD-wjg,Industry Kitchen,"70 South St, New York, NY 10005","40.7049434740873, -74.0048825740814",822,3.5,10005,mexican
X2aj0e6EL2-Q3SX8eABenA,Leaf Bar & Lounge,"133-42 39th Ave, 10 Fl, Flushing, NY 11354","40.7592587178309, -73.8327553209998",494,4.0,11354,mexican
6Pa3-9piblDJu0l8u84Jhg,Mi Mariachi Taqueria,"213 Sip Ave, Jersey City, NJ 07306","40.73156, -74.06974",327,4.5,07306,mexican
fgtw4swOHXEFwZpBCG05rQ,Black Iron Burger,"245 W 38th St, New York, NY 10018","40.75427, -73.99031",1063,4.0,10018,mexican
np98mkA22LYf6kCwCL59pw,Rabbithole Restaurant,"352 Bedford Ave, Brooklyn, NY 11211","40.7122932799856, -73.9628687873483",892,4.0,11211,mexican
yv62UKpzZNJCPiuiwNibNg,Charro Mexicano Restaurant & Bakery,"7212 Bergenline Ave, North Bergen, NJ 07047","40.7976921462856, -74.0095881745219",18,4.0,07047,mexican
lj1dgpWHiymVFNWp3vzC1A,Colina Cuervo,"759 Nostrand Ave, Brooklyn, NY 11216","40.6713243870099, -73.9503035730164",204,4.5,11216,mexican
UmY9dyGOclJ0tGbn1IozlA,Zaragoza Mexican Deli & Grocery,"215 Ave A, New York, NY 10009","40.730102, -73.980949",318,4.0,10009,mexican
NRcffNvufYo2Jul0h24_qw,Bryant Park Grill,"25 W 40th St, New York, NY 10018","40.75321209109769, -73.982957",1020,3.5,10018,mexican
vHzWvZYbkoHY_071J-lPRw,The Heights Bar & Grill,"2867 Broadway, New York, NY 10025","40.8051681518555, -73.9663696289063",374,3.5,10025,mexican
iUsk8CPoDyoBmwVdU1_9QQ,Sidewalk Tacos,"Bleecker & Thompson, New York, NY 10012","40.7284088, -73.9996719",34,4.0,10012,mexican
bCCW3DOK5vDR6x4qb2YzFw,Calexico - Park Slope,"278 5th Ave, Ste B, Brooklyn, NY 11215","40.674302, -73.982406",480,3.5,11215,mexican
sQ7ENDHnfF9dIHhYrI8oHw,Palo Santo,"652 Union St, Brooklyn, NY 11215","40.676716, -73.982009",563,4.0,11215,mexican
qXdxckyNMQ_jFz7ZFvAWXg,Dos Toros Taqueria,"295 Park Ave S, New York, NY 10010","40.739847, -73.986326",140,3.5,10010,mexican
reikN8SndmL5QAYl_qHm3g,Sofia's Taqueria,"977 Bay, Staten Island, NY 10305","40.61884, -74.069421273585",237,4.0,10305,mexican
